d3mIndex,V1,V2,V3,V4,V5,V6,V7,Class
443,6.0,13.0,55.0,26.0,29.0,29.07,60.84,1
444,0.0,0.0,0.0,0.0,18.0,18.0,32.89,1
445,1.0,9.0,0.0,11.0,12.0,12.17,32.89,
446,2.0,0.0,18.0,11.0,12.0,12.53,32.89,1
447,3.0,0.0,18.0,7.0,31.0,14.76,32.89,
448,4.0,11.0,12.0,7.0,31.0,19.42,32.89,
449,0.0,0.0,0.0,0.0,7.0,7.0,34.99,
450,1.0,16.0,0.0,18.0,11.0,11.18,34.99,
451,2.0,0.0,7.0,18.0,11.0,18.44,34.99,
452,3.0,0.0,7.0,2.0,22.0,15.13,34.99,1
453,4.0,18.0,11.0,17.0,30.0,19.03,34.99,1
454,5.0,2.0,22.0,17.0,29.0,16.55,34.99,
455,6.0,17.0,29.0,17.0,30.0,1.0,34.99,1
456,0.0,0.0,0.0,0.0,19.0,19.0,33.53,
457,1.0,9.0,0.0,10.0,13.0,13.04,33.53,
458,2.0,0.0,19.0,10.0,13.0,11.66,33.53,
459,3.0,0.0,19.0,0.0,25.0,6.0,33.53,1
460,4.0,10.0,13.0,10.0,32.0,19.0,33.53,
461,5.0,0.0,25.0,10.0,32.0,12.21,33.53,1
462,0.0,0.0,0.0,0.0,19.0,19.0,42.54,
463,1.0,17.0,0.0,17.0,12.0,12.0,42.54,1
464,2.0,0.0,19.0,17.0,12.0,18.38,42.54,
465,3.0,0.0,19.0,2.0,39.0,20.1,42.54,1
466,4.0,17.0,12.0,17.0,18.0,6.0,42.54,1
467,5.0,2.0,39.0,17.0,18.0,25.81,42.54,
468,0.0,0.0,0.0,0.0,11.0,11.0,40.46,
469,1.0,25.0,0.0,26.0,11.0,11.05,40.46,
470,2.0,0.0,11.0,26.0,11.0,26.0,40.46,
471,3.0,0.0,11.0,14.0,31.0,24.41,40.46,
472,4.0,26.0,11.0,14.0,31.0,23.32,40.46,1
473,0.0,0.0,0.0,0.0,13.0,13.0,35.9,
474,1.0,8.0,0.0,8.0,10.0,10.0,35.9,1
475,2.0,0.0,13.0,8.0,10.0,8.54,35.9,
476,3.0,0.0,13.0,2.0,35.0,22.09,35.9,1
477,4.0,8.0,10.0,7.0,24.0,14.04,35.9,
478,5.0,2.0,35.0,7.0,24.0,12.08,35.9,
479,0.0,0.0,0.0,0.0,24.0,24.0,58.82,
480,1.0,18.0,0.0,18.0,24.0,24.0,58.82,
481,2.0,0.0,24.0,18.0,24.0,18.0,58.82,
482,3.0,0.0,24.0,2.0,48.0,24.08,58.82,
483,4.0,18.0,24.0,16.0,39.0,15.13,58.82,
484,5.0,2.0,48.0,8.0,56.0,10.0,58.82,1
485,6.0,8.0,56.0,16.0,39.0,18.79,58.82,
486,0.0,0.0,0.0,0.0,15.0,15.0,25.5,
487,1.0,9.0,0.0,11.0,18.0,18.11,25.5,
488,2.0,0.0,15.0,11.0,18.0,11.4,25.5,1
489,3.0,0.0,15.0,1.0,23.0,8.06,25.5,
490,4.0,11.0,18.0,1.0,23.0,11.18,25.5,
491,0.0,0.0,0.0,0.0,13.0,13.0,25.24,
492,1.0,14.0,0.0,14.0,12.0,12.0,25.24,1
493,2.0,0.0,13.0,14.0,12.0,14.04,25.24,
494,3.0,0.0,13.0,0.0,21.0,8.0,25.24,
495,4.0,14.0,12.0,0.0,21.0,16.64,25.24,
496,0.0,0.0,0.0,0.0,16.0,16.0,32.57,1
497,1.0,8.0,0.0,10.0,15.0,15.13,32.57,
498,2.0,0.0,16.0,10.0,15.0,10.05,32.57,
499,3.0,0.0,16.0,1.0,31.0,15.03,32.57,1
500,4.0,10.0,15.0,9.0,26.0,11.05,32.57,
501,5.0,1.0,31.0,9.0,26.0,9.43,32.57,
502,0.0,0.0,0.0,0.0,10.0,10.0,45.79,1
503,1.0,23.0,0.0,24.0,14.0,14.04,45.79,1
504,2.0,0.0,10.0,24.0,14.0,24.33,45.79,
505,3.0,0.0,10.0,0.0,26.0,16.0,45.79,
506,4.0,24.0,14.0,23.0,39.0,25.02,45.79,
507,5.0,0.0,26.0,23.0,39.0,26.42,45.79,
508,0.0,0.0,0.0,0.0,24.0,24.0,52.39,1
509,1.0,18.0,0.0,20.0,16.0,16.12,52.39,
510,2.0,0.0,24.0,20.0,16.0,21.54,52.39,1
511,3.0,0.0,24.0,1.0,48.0,24.02,52.39,
512,4.0,20.0,16.0,21.0,40.0,24.02,52.39,
513,5.0,1.0,48.0,21.0,40.0,21.54,52.39,
514,0.0,0.0,0.0,0.0,20.0,20.0,40.85,
515,1.0,13.0,0.0,15.0,12.0,12.17,40.85,
516,2.0,0.0,20.0,15.0,12.0,17.0,40.85,1
517,3.0,0.0,20.0,8.0,38.0,19.7,40.85,1
518,4.0,15.0,12.0,8.0,38.0,26.93,40.85,1
519,0.0,0.0,0.0,0.0,7.0,7.0,38.6,1
520,1.0,22.0,0.0,23.0,10.0,10.05,38.6,1
521,2.0,0.0,7.0,23.0,10.0,23.19,38.6,
522,3.0,0.0,7.0,3.0,31.0,24.19,38.6,
523,4.0,23.0,10.0,3.0,31.0,29.0,38.6,
524,0.0,0.0,0.0,0.0,12.0,12.0,26.83,1
525,1.0,10.0,0.0,12.0,6.0,6.32,26.83,
526,2.0,0.0,12.0,12.0,6.0,13.42,26.83,
527,3.0,0.0,12.0,2.0,19.0,7.28,26.83,
528,4.0,12.0,6.0,12.0,17.0,11.0,26.83,
529,5.0,2.0,19.0,3.0,24.0,5.1,26.83,
530,6.0,3.0,24.0,12.0,17.0,11.4,26.83,
531,0.0,0.0,0.0,0.0,11.0,11.0,35.38,
532,1.0,20.0,0.0,22.0,14.0,14.14,35.38,1
533,2.0,0.0,11.0,22.0,14.0,22.2,35.38,
534,3.0,0.0,11.0,0.0,26.0,15.0,35.38,
535,4.0,22.0,14.0,24.0,21.0,7.28,35.38,1
536,5.0,0.0,26.0,24.0,21.0,24.52,35.38,
537,0.0,0.0,0.0,0.0,13.0,13.0,37.16,
538,1.0,12.0,0.0,13.0,11.0,11.05,37.16,1
539,2.0,0.0,13.0,13.0,11.0,13.15,37.16,
540,3.0,0.0,13.0,2.0,34.0,21.1,37.16,1
541,4.0,13.0,11.0,15.0,30.0,19.1,37.16,
542,5.0,2.0,34.0,15.0,30.0,13.6,37.16,
543,0.0,0.0,0.0,0.0,10.0,10.0,30.87,
544,1.0,12.0,0.0,13.0,7.0,7.07,30.87,
545,2.0,0.0,10.0,13.0,7.0,13.34,30.87,1
546,3.0,0.0,10.0,1.0,22.0,12.04,30.87,1
547,4.0,13.0,7.0,11.0,28.0,21.1,30.87,1
548,5.0,1.0,22.0,11.0,28.0,11.66,30.87,1
549,0.0,0.0,0.0,0.0,21.0,21.0,35.34,
550,1.0,15.0,0.0,15.0,24.0,24.0,35.34,1
551,2.0,0.0,21.0,15.0,24.0,15.3,35.34,1
552,3.0,0.0,21.0,14.0,32.0,17.8,35.34,
553,4.0,15.0,24.0,14.0,32.0,8.06,35.34,
554,0.0,0.0,0.0,0.0,18.0,18.0,43.01,1
555,1.0,11.0,0.0,13.0,12.0,12.17,43.01,1
556,2.0,0.0,18.0,13.0,12.0,14.32,43.01,1
557,3.0,0.0,18.0,4.0,41.0,23.35,43.01,
558,4.0,13.0,12.0,4.0,41.0,30.36,43.01,
559,0.0,0.0,0.0,0.0,17.0,17.0,53.34,
560,1.0,23.0,0.0,25.0,10.0,10.2,53.34,
561,2.0,0.0,17.0,25.0,10.0,25.96,53.34,1
562,3.0,0.0,17.0,2.0,37.0,20.1,53.34,1
563,4.0,25.0,10.0,27.0,18.0,8.25,53.34,1
564,5.0,2.0,37.0,21.0,46.0,21.02,53.34,1
565,6.0,21.0,46.0,27.0,18.0,28.64,53.34,1
566,0.0,0.0,0.0,0.0,14.0,14.0,41.34,
567,1.0,20.0,0.0,22.0,8.0,8.25,41.34,1
568,2.0,0.0,14.0,22.0,8.0,22.8,41.34,1
569,3.0,0.0,14.0,7.0,35.0,22.14,41.34,
570,4.0,22.0,8.0,7.0,35.0,30.89,41.34,1
571,0.0,0.0,0.0,0.0,7.0,7.0,43.01,1
572,1.0,24.0,0.0,25.0,12.0,12.04,43.01,1
573,2.0,0.0,7.0,25.0,12.0,25.5,43.01,
574,3.0,0.0,7.0,2.0,31.0,24.08,43.01,
575,4.0,25.0,12.0,25.0,29.0,17.0,43.01,
576,5.0,2.0,31.0,20.0,35.0,18.44,43.01,
577,6.0,20.0,35.0,25.0,29.0,7.81,43.01,1
578,0.0,0.0,0.0,0.0,12.0,12.0,33.11,
579,1.0,14.0,0.0,14.0,11.0,11.0,33.11,
580,2.0,0.0,12.0,14.0,11.0,14.04,33.11,
581,3.0,0.0,12.0,2.0,29.0,17.12,33.11,
582,4.0,14.0,11.0,12.0,30.0,19.1,33.11,1
583,5.0,2.0,29.0,12.0,30.0,10.05,33.11,
584,0.0,0.0,0.0,0.0,22.0,22.0,51.79,
585,1.0,8.0,0.0,9.0,9.0,9.06,51.79,
586,2.0,0.0,22.0,9.0,9.0,15.81,51.79,1
587,3.0,0.0,22.0,0.0,46.0,24.0,51.79,1
588,4.0,9.0,9.0,8.0,30.0,21.02,51.79,
589,5.0,0.0,46.0,4.0,51.0,6.4,51.79,1
590,6.0,4.0,51.0,8.0,30.0,21.38,51.79,
591,0.0,0.0,0.0,0.0,13.0,13.0,41.76,1
592,1.0,10.0,0.0,12.0,7.0,7.28,41.76,1
593,2.0,0.0,13.0,12.0,7.0,13.42,41.76,1
594,3.0,0.0,13.0,1.0,34.0,21.02,41.76,
595,4.0,12.0,7.0,12.0,21.0,14.0,41.76,
596,5.0,1.0,34.0,6.0,40.0,7.81,41.76,
597,6.0,6.0,40.0,12.0,21.0,19.92,41.76,1
598,0.0,0.0,0.0,0.0,20.0,20.0,46.1,
599,1.0,19.0,0.0,19.0,8.0,8.0,46.1,
600,2.0,0.0,20.0,19.0,8.0,22.47,46.1,1
601,3.0,0.0,20.0,8.0,42.0,23.41,46.1,1
602,4.0,19.0,8.0,8.0,42.0,35.74,46.1,
603,0.0,0.0,0.0,0.0,12.0,12.0,37.66,1
604,1.0,7.0,0.0,7.0,7.0,7.0,37.66,
605,2.0,0.0,12.0,7.0,7.0,8.6,37.66,1
606,3.0,0.0,12.0,1.0,35.0,23.02,37.66,
607,4.0,7.0,7.0,5.0,30.0,23.09,37.66,1
608,5.0,1.0,35.0,2.0,37.0,2.24,37.66,1
609,6.0,2.0,37.0,5.0,30.0,7.62,37.66,
610,0.0,0.0,0.0,0.0,20.0,20.0,43.05,1
611,1.0,19.0,0.0,20.0,11.0,11.05,43.05,1
612,2.0,0.0,20.0,20.0,11.0,21.93,43.05,1
613,3.0,0.0,20.0,0.0,37.0,17.0,43.05,
614,4.0,20.0,11.0,22.0,22.0,11.18,43.05,
615,5.0,0.0,37.0,22.0,22.0,26.63,43.05,
616,0.0,0.0,0.0,0.0,7.0,7.0,25.0,
617,1.0,6.0,0.0,6.0,7.0,7.0,25.0,1
618,2.0,0.0,7.0,6.0,7.0,6.0,25.0,1
619,3.0,0.0,7.0,1.0,24.0,17.03,25.0,
620,4.0,6.0,7.0,7.0,24.0,17.03,25.0,
621,5.0,1.0,24.0,2.0,24.0,1.0,25.0,
622,6.0,2.0,24.0,7.0,24.0,5.0,25.0,
623,0.0,0.0,0.0,0.0,7.0,7.0,40.0,1
624,1.0,21.0,0.0,22.0,11.0,11.05,40.0,1
625,2.0,0.0,7.0,22.0,11.0,22.36,40.0,
626,3.0,0.0,7.0,2.0,15.0,8.25,40.0,
627,4.0,22.0,11.0,24.0,32.0,21.1,40.0,1
628,5.0,2.0,15.0,24.0,32.0,27.8,40.0,1
629,0.0,0.0,0.0,0.0,6.0,6.0,26.0,
630,1.0,10.0,0.0,10.0,7.0,7.0,26.0,1
631,2.0,0.0,6.0,10.0,7.0,10.05,26.0,
632,3.0,0.0,6.0,1.0,13.0,7.07,26.0,1
633,4.0,10.0,7.0,9.0,24.0,17.03,26.0,1
634,5.0,1.0,13.0,5.0,22.0,9.85,26.0,1
635,6.0,5.0,22.0,9.0,24.0,4.47,26.0,
636,0.0,0.0,0.0,0.0,22.0,22.0,41.59,
637,1.0,18.0,0.0,19.0,11.0,11.05,41.59,
638,2.0,0.0,22.0,19.0,11.0,21.95,41.59,1
639,3.0,0.0,22.0,1.0,37.0,15.03,41.59,1
640,4.0,19.0,11.0,17.0,30.0,19.1,41.59,1
641,5.0,1.0,37.0,17.0,30.0,17.46,41.59,1
642,0.0,0.0,0.0,0.0,24.0,24.0,49.74,1
643,1.0,24.0,0.0,25.0,17.0,17.03,49.74,
644,2.0,0.0,24.0,25.0,17.0,25.96,49.74,
645,3.0,0.0,24.0,2.0,34.0,10.2,49.74,1
646,4.0,25.0,17.0,24.0,40.0,23.02,49.74,1
647,5.0,2.0,34.0,9.0,43.0,11.4,49.74,1
648,6.0,9.0,43.0,24.0,40.0,15.3,49.74,1
649,0.0,0.0,0.0,0.0,10.0,10.0,32.53,
650,1.0,23.0,0.0,23.0,14.0,14.0,32.53,1
651,2.0,0.0,10.0,23.0,14.0,23.35,32.53,1
652,3.0,0.0,10.0,13.0,23.0,18.38,32.53,
653,4.0,23.0,14.0,13.0,23.0,13.45,32.53,1
654,0.0,0.0,0.0,0.0,15.0,15.0,37.48,1
655,1.0,25.0,0.0,27.0,9.0,9.22,37.48,1
656,2.0,0.0,15.0,27.0,9.0,27.66,37.48,1
657,3.0,0.0,15.0,23.0,26.0,25.5,37.48,
658,4.0,27.0,9.0,23.0,26.0,17.46,37.48,1
659,0.0,0.0,0.0,0.0,18.0,18.0,29.55,1
660,1.0,10.0,0.0,12.0,18.0,18.11,29.55,1
661,2.0,0.0,18.0,12.0,18.0,12.0,29.55,
662,3.0,0.0,18.0,4.0,27.0,9.85,29.55,1
663,4.0,12.0,18.0,4.0,27.0,12.04,29.55,1
664,0.0,0.0,0.0,0.0,11.0,11.0,28.46,
665,1.0,8.0,0.0,9.0,9.0,9.06,28.46,
666,2.0,0.0,11.0,9.0,9.0,9.22,28.46,
667,3.0,0.0,11.0,2.0,27.0,16.12,28.46,
668,4.0,9.0,9.0,9.0,22.0,13.0,28.46,1
669,5.0,2.0,27.0,9.0,22.0,8.6,28.46,1
670,0.0,0.0,0.0,0.0,19.0,19.0,49.74,
671,1.0,23.0,0.0,25.0,20.0,20.1,49.74,
672,2.0,0.0,19.0,25.0,20.0,25.02,49.74,1
673,3.0,0.0,19.0,0.0,40.0,21.0,49.74,1
674,4.0,25.0,20.0,23.0,43.0,23.09,49.74,
675,5.0,0.0,40.0,6.0,42.0,6.32,49.74,
676,6.0,6.0,42.0,23.0,43.0,17.03,49.74,1
677,0.0,0.0,0.0,0.0,19.0,19.0,38.83,1
678,1.0,8.0,0.0,8.0,7.0,7.0,38.83,
679,2.0,0.0,19.0,8.0,7.0,14.42,38.83,1
680,3.0,0.0,19.0,2.0,37.0,18.11,38.83,
681,4.0,8.0,7.0,6.0,30.0,23.09,38.83,1
682,5.0,2.0,37.0,2.0,38.0,1.0,38.83,
683,6.0,2.0,38.0,6.0,30.0,8.94,38.83,1
684,0.0,0.0,0.0,0.0,12.0,12.0,40.5,1
685,1.0,11.0,0.0,12.0,17.0,17.03,40.5,
686,2.0,0.0,12.0,12.0,17.0,13.0,40.5,1
687,3.0,0.0,12.0,1.0,34.0,22.02,40.5,
688,4.0,12.0,17.0,14.0,38.0,21.1,40.5,
689,5.0,1.0,34.0,14.0,38.0,13.6,40.5,
690,0.0,0.0,0.0,0.0,20.0,20.0,49.66,1
691,1.0,19.0,0.0,21.0,14.0,14.14,49.66,
692,2.0,0.0,20.0,21.0,14.0,21.84,49.66,
693,3.0,0.0,20.0,20.0,45.0,32.02,49.66,
694,4.0,21.0,14.0,20.0,45.0,31.02,49.66,
695,0.0,0.0,0.0,0.0,8.0,8.0,35.9,
696,1.0,6.0,0.0,8.0,11.0,11.18,35.9,
697,2.0,0.0,8.0,8.0,11.0,8.54,35.9,
698,3.0,0.0,8.0,2.0,27.0,19.1,35.9,1
699,4.0,8.0,11.0,8.0,29.0,18.0,35.9,1
700,5.0,2.0,27.0,8.0,35.0,10.0,35.9,1
701,6.0,8.0,35.0,8.0,29.0,6.0,35.9,
702,0.0,0.0,0.0,0.0,13.0,13.0,33.96,1
703,1.0,6.0,0.0,8.0,11.0,11.18,33.96,
704,2.0,0.0,13.0,8.0,11.0,8.25,33.96,1
705,3.0,0.0,13.0,1.0,33.0,20.02,33.96,
706,4.0,8.0,11.0,8.0,20.0,9.0,33.96,
707,5.0,1.0,33.0,8.0,20.0,14.76,33.96,
708,0.0,0.0,0.0,0.0,19.0,19.0,46.62,
709,1.0,17.0,0.0,18.0,14.0,14.04,46.62,1
710,2.0,0.0,19.0,18.0,14.0,18.68,46.62,1
711,3.0,0.0,19.0,1.0,35.0,16.03,46.62,1
712,4.0,18.0,14.0,16.0,33.0,19.1,46.62,1
713,5.0,1.0,35.0,14.0,43.0,15.26,46.62,
714,6.0,14.0,43.0,16.0,33.0,10.2,46.62,1
715,0.0,0.0,0.0,0.0,25.0,25.0,48.38,
716,1.0,13.0,0.0,14.0,26.0,26.02,48.38,
717,2.0,0.0,25.0,14.0,26.0,14.04,48.38,
718,3.0,0.0,25.0,1.0,46.0,21.02,48.38,1
719,4.0,14.0,26.0,15.0,38.0,12.04,48.38,1
720,5.0,1.0,46.0,15.0,38.0,16.12,48.38,
721,0.0,0.0,0.0,0.0,10.0,10.0,36.36,
722,1.0,17.0,0.0,19.0,11.0,11.18,36.36,
723,2.0,0.0,10.0,19.0,11.0,19.03,36.36,
724,3.0,0.0,10.0,1.0,24.0,14.04,36.36,1
725,4.0,19.0,11.0,18.0,17.0,6.08,36.36,1
726,5.0,1.0,24.0,9.0,31.0,10.63,36.36,
727,6.0,9.0,31.0,18.0,17.0,16.64,36.36,
728,0.0,0.0,0.0,0.0,7.0,7.0,26.25,
729,1.0,18.0,0.0,19.0,11.0,11.05,26.25,1
730,2.0,0.0,7.0,19.0,11.0,19.42,26.25,1
731,3.0,0.0,7.0,0.0,16.0,9.0,26.25,
732,4.0,19.0,11.0,20.0,17.0,6.08,26.25,1
733,5.0,0.0,16.0,20.0,17.0,20.02,26.25,
734,0.0,0.0,0.0,0.0,13.0,13.0,27.46,1
735,1.0,13.0,0.0,15.0,10.0,10.2,27.46,
736,2.0,0.0,13.0,15.0,10.0,15.3,27.46,1
737,3.0,0.0,13.0,3.0,23.0,10.44,27.46,1
738,4.0,15.0,10.0,3.0,23.0,17.69,27.46,
739,0.0,0.0,0.0,0.0,6.0,6.0,32.02,
740,1.0,19.0,0.0,20.0,10.0,10.05,32.02,
741,2.0,0.0,6.0,20.0,10.0,20.4,32.02,1
742,3.0,0.0,6.0,1.0,21.0,15.03,32.02,1
743,4.0,20.0,10.0,18.0,25.0,15.13,32.02,1
744,5.0,1.0,21.0,18.0,25.0,17.46,32.02,
745,0.0,0.0,0.0,0.0,11.0,11.0,35.38,1
746,1.0,24.0,0.0,24.0,12.0,12.0,35.38,
747,2.0,0.0,11.0,24.0,12.0,24.02,35.38,1
748,3.0,0.0,11.0,2.0,23.0,12.17,35.38,1
749,4.0,24.0,12.0,24.0,26.0,14.0,35.38,
750,5.0,2.0,23.0,24.0,26.0,22.2,35.38,
751,0.0,0.0,0.0,0.0,17.0,17.0,44.94,1
752,1.0,22.0,0.0,24.0,20.0,20.1,44.94,
753,2.0,0.0,17.0,24.0,20.0,24.19,44.94,
754,3.0,0.0,17.0,1.0,38.0,21.02,44.94,1
755,4.0,24.0,20.0,1.0,38.0,29.21,44.94,
756,0.0,0.0,0.0,0.0,25.0,25.0,49.24,1
757,1.0,21.0,0.0,22.0,6.0,6.08,49.24,
758,2.0,0.0,25.0,22.0,6.0,29.07,49.24,1
759,3.0,0.0,25.0,2.0,43.0,18.11,49.24,1
760,4.0,22.0,6.0,24.0,13.0,7.28,49.24,
761,5.0,2.0,43.0,24.0,13.0,37.2,49.24,1
762,0.0,0.0,0.0,0.0,13.0,13.0,40.85,
763,1.0,14.0,0.0,14.0,17.0,17.0,40.85,1
764,2.0,0.0,13.0,14.0,17.0,14.56,40.85,
765,3.0,0.0,13.0,2.0,35.0,22.09,40.85,1
766,4.0,14.0,17.0,15.0,38.0,21.02,40.85,1
767,5.0,2.0,35.0,15.0,38.0,13.34,40.85,1
768,0.0,0.0,0.0,0.0,6.0,6.0,36.62,
769,1.0,19.0,0.0,21.0,10.0,10.2,36.62,1
770,2.0,0.0,6.0,21.0,10.0,21.38,36.62,1
771,3.0,0.0,6.0,2.0,12.0,6.32,36.62,
772,4.0,21.0,10.0,21.0,30.0,20.0,36.62,
773,5.0,2.0,12.0,21.0,30.0,26.17,36.62,
774,0.0,0.0,0.0,0.0,13.0,13.0,30.08,
775,1.0,7.0,0.0,8.0,15.0,15.03,30.08,1
776,2.0,0.0,13.0,8.0,15.0,8.25,30.08,1
777,3.0,0.0,13.0,2.0,29.0,16.12,30.08,1
778,4.0,8.0,15.0,2.0,29.0,15.23,30.08,1
779,0.0,0.0,0.0,0.0,11.0,11.0,26.63,1
780,1.0,15.0,0.0,15.0,14.0,14.0,26.63,
781,2.0,0.0,11.0,15.0,14.0,15.3,26.63,
782,3.0,0.0,11.0,2.0,22.0,11.18,26.63,1
783,4.0,15.0,14.0,2.0,22.0,15.26,26.63,
784,0.0,0.0,0.0,0.0,14.0,14.0,21.19,
785,1.0,6.0,0.0,7.0,12.0,12.04,21.19,1
786,2.0,0.0,14.0,7.0,12.0,7.28,21.19,1
787,3.0,0.0,14.0,5.0,20.0,7.81,21.19,1
788,4.0,7.0,12.0,5.0,20.0,8.25,21.19,
789,0.0,0.0,0.0,0.0,25.0,25.0,44.38,
790,1.0,15.0,0.0,16.0,6.0,6.08,44.38,
791,2.0,0.0,25.0,16.0,6.0,24.84,44.38,1
792,3.0,0.0,25.0,1.0,41.0,16.03,44.38,
793,4.0,16.0,6.0,17.0,30.0,24.02,44.38,
794,5.0,1.0,41.0,17.0,30.0,19.42,44.38,1
795,0.0,0.0,0.0,0.0,7.0,7.0,39.05,1
796,1.0,22.0,0.0,24.0,10.0,10.2,39.05,
797,2.0,0.0,7.0,24.0,10.0,24.19,39.05,
798,3.0,0.0,7.0,0.0,26.0,19.0,39.05,1
799,4.0,24.0,10.0,25.0,24.0,14.04,39.05,
800,5.0,0.0,26.0,14.0,30.0,14.56,39.05,
801,6.0,14.0,30.0,25.0,24.0,12.53,39.05,
802,0.0,0.0,0.0,0.0,22.0,22.0,56.46,
803,1.0,22.0,0.0,22.0,15.0,15.0,56.46,1
804,2.0,0.0,22.0,22.0,15.0,23.09,56.46,1
805,3.0,0.0,22.0,2.0,45.0,23.09,56.46,1
806,4.0,22.0,15.0,20.0,36.0,21.1,56.46,1
807,5.0,2.0,45.0,14.0,52.0,13.89,56.46,
808,6.0,14.0,52.0,20.0,36.0,17.09,56.46,
809,0.0,0.0,0.0,0.0,19.0,19.0,37.66,
810,1.0,6.0,0.0,7.0,24.0,24.02,37.66,
811,2.0,0.0,19.0,7.0,24.0,8.6,37.66,
812,3.0,0.0,19.0,0.0,31.0,12.0,37.66,
813,4.0,7.0,24.0,5.0,37.0,13.15,37.66,
814,5.0,0.0,31.0,5.0,37.0,7.81,37.66,
815,0.0,0.0,0.0,0.0,16.0,16.0,47.17,1
816,1.0,25.0,0.0,25.0,18.0,18.0,47.17,
817,2.0,0.0,16.0,25.0,18.0,25.08,47.17,1
818,3.0,0.0,16.0,0.0,33.0,17.0,47.17,
819,4.0,25.0,18.0,25.0,40.0,22.0,47.17,1
820,5.0,0.0,33.0,1.0,33.0,1.0,47.17,1
821,6.0,1.0,33.0,25.0,40.0,25.0,47.17,
822,0.0,0.0,0.0,0.0,10.0,10.0,33.62,
823,1.0,16.0,0.0,17.0,14.0,14.04,33.62,1
824,2.0,0.0,10.0,17.0,14.0,17.46,33.62,
825,3.0,0.0,10.0,2.0,23.0,13.15,33.62,1
826,4.0,17.0,14.0,15.0,28.0,14.14,33.62,1
827,5.0,2.0,23.0,13.0,29.0,12.53,33.62,
828,6.0,13.0,29.0,15.0,28.0,2.24,33.62,
829,0.0,0.0,0.0,0.0,21.0,21.0,44.94,
830,1.0,22.0,0.0,24.0,23.0,23.09,44.94,
831,2.0,0.0,21.0,24.0,23.0,24.08,44.94,1
832,3.0,0.0,21.0,14.0,38.0,22.02,44.94,1
833,4.0,24.0,23.0,14.0,38.0,18.03,44.94,
834,0.0,0.0,0.0,0.0,17.0,17.0,38.08,
835,1.0,9.0,0.0,9.0,17.0,17.0,38.08,1
836,2.0,0.0,17.0,9.0,17.0,9.0,38.08,
837,3.0,0.0,17.0,5.0,37.0,20.62,38.08,
838,4.0,9.0,17.0,5.0,37.0,20.4,38.08,
839,0.0,0.0,0.0,0.0,24.0,24.0,30.59,
840,1.0,6.0,0.0,6.0,13.0,13.0,30.59,1
841,2.0,0.0,24.0,6.0,13.0,12.53,30.59,1
842,3.0,0.0,24.0,2.0,30.0,6.32,30.59,
843,4.0,6.0,13.0,2.0,30.0,17.46,30.59,
844,0.0,0.0,0.0,0.0,12.0,12.0,36.72,
845,1.0,17.0,0.0,18.0,12.0,12.04,36.72,1
846,2.0,0.0,12.0,18.0,12.0,18.0,36.72,
847,3.0,0.0,12.0,14.0,32.0,24.41,36.72,
848,4.0,18.0,12.0,14.0,32.0,20.4,36.72,1
849,0.0,0.0,0.0,0.0,22.0,22.0,52.33,1
850,1.0,22.0,0.0,23.0,12.0,12.04,52.33,
851,2.0,0.0,22.0,23.0,12.0,25.08,52.33,
852,3.0,0.0,22.0,14.0,47.0,28.65,52.33,
853,4.0,23.0,12.0,14.0,47.0,36.14,52.33,1
854,0.0,0.0,0.0,0.0,17.0,17.0,29.53,1
855,1.0,12.0,0.0,14.0,21.0,21.1,29.53,
856,2.0,0.0,17.0,14.0,21.0,14.56,29.53,1
857,3.0,0.0,17.0,6.0,26.0,10.82,29.53,1
858,4.0,14.0,21.0,6.0,26.0,9.43,29.53,
859,0.0,0.0,0.0,0.0,7.0,7.0,38.83,1
860,1.0,22.0,0.0,22.0,7.0,7.0,38.83,1
861,2.0,0.0,7.0,22.0,7.0,22.0,38.83,1
862,3.0,0.0,7.0,1.0,32.0,25.02,38.83,
863,4.0,22.0,7.0,22.0,31.0,24.0,38.83,1
864,5.0,1.0,32.0,22.0,31.0,21.02,38.83,
865,0.0,0.0,0.0,0.0,18.0,18.0,43.68,
866,1.0,8.0,0.0,10.0,16.0,16.12,43.68,
867,2.0,0.0,18.0,10.0,16.0,10.2,43.68,
868,3.0,0.0,18.0,2.0,37.0,19.1,43.68,1
869,4.0,10.0,16.0,12.0,24.0,8.25,43.68,
870,5.0,2.0,37.0,10.0,42.0,9.43,43.68,1
871,6.0,10.0,42.0,12.0,24.0,18.11,43.68,1
872,0.0,0.0,0.0,0.0,19.0,19.0,53.85,1
873,1.0,19.0,0.0,20.0,15.0,15.03,53.85,
874,2.0,0.0,19.0,20.0,15.0,20.4,53.85,
875,3.0,0.0,19.0,2.0,43.0,24.08,53.85,1
876,4.0,20.0,15.0,20.0,40.0,25.0,53.85,
877,5.0,2.0,43.0,12.0,50.0,12.21,53.85,
878,6.0,12.0,50.0,20.0,40.0,12.81,53.85,1
879,0.0,0.0,0.0,0.0,25.0,25.0,55.9,
880,1.0,8.0,0.0,10.0,11.0,11.18,55.9,1
881,2.0,0.0,25.0,10.0,11.0,17.2,55.9,1
882,3.0,0.0,25.0,2.0,46.0,21.1,55.9,
883,4.0,10.0,11.0,10.0,32.0,21.0,55.9,1
884,5.0,2.0,46.0,4.0,55.0,9.22,55.9,1
885,6.0,4.0,55.0,10.0,32.0,23.77,55.9,
886,0.0,0.0,0.0,0.0,19.0,19.0,38.95,1
